COD_ESTACION;NOM_ESTACION;FECHA;CONTAMINANTE;MEDICION
12040009;CASTELLÓ - ERMITA;02/01/1997;SO2;4
12040009;CASTELLÓ - ERMITA;02/01/1997;TEMP.;7,9
12040009;CASTELLÓ - ERMITA;02/01/1997;DIREC.;323
12040009;CASTELLÓ - ERMITA;03/01/1997;VELOC.;3,2
12040009;CASTELLÓ - ERMITA;03/01/1997;TEMP.;8
12040009;CASTELLÓ - ERMITA;03/01/1997;CO;0,8
12040009;CASTELLÓ - ERMITA;03/01/1997;DIREC.;258
12040009;CASTELLÓ - ERMITA;03/01/1997;H.REL.;73
12040009;CASTELLÓ - ERMITA;03/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;03/01/1997;NO;5
12040009;CASTELLÓ - ERMITA;03/01/1997;NO2;6
12040009;CASTELLÓ - ERMITA;03/01/1997;NOX;14
12040009;CASTELLÓ - ERMITA;03/01/1997;O3;41
12040009;CASTELLÓ - ERMITA;03/01/1997;PST;37
12040009;CASTELLÓ - ERMITA;03/01/1997;PRECIP.;14
12040009;CASTELLÓ - ERMITA;03/01/1997;R.SOL.;120
12040009;CASTELLÓ - ERMITA;03/01/1997;SO2;6
12040009;CASTELLÓ - ERMITA;03/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;04/01/1997;H.REL.;54
12040009;CASTELLÓ - ERMITA;04/01/1997;VELOC.;3,8
12040009;CASTELLÓ - ERMITA;04/01/1997;CO;1
12040009;CASTELLÓ - ERMITA;04/01/1997;DIREC.;279
12040009;CASTELLÓ - ERMITA;04/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;04/01/1997;NO;6
12040009;CASTELLÓ - ERMITA;04/01/1997;NO2;7
12040009;CASTELLÓ - ERMITA;04/01/1997;NOX;16
12040009;CASTELLÓ - ERMITA;04/01/1997;O3;43
12040009;CASTELLÓ - ERMITA;04/01/1997;PST;43
12040009;CASTELLÓ - ERMITA;04/01/1997;PRECIP.;0
12040009;CASTELLÓ - ERMITA;04/01/1997;R.SOL.;126
12040009;CASTELLÓ - ERMITA;04/01/1997;SO2;6
12040009;CASTELLÓ - ERMITA;04/01/1997;TEMP.;7,8
12040009;CASTELLÓ - ERMITA;04/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;05/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;05/01/1997;VELOC.;2,2
12040009;CASTELLÓ - ERMITA;05/01/1997;DIREC.;317
12040009;CASTELLÓ - ERMITA;05/01/1997;H.REL.;78
12040009;CASTELLÓ - ERMITA;05/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;05/01/1997;NO;7
12040009;CASTELLÓ - ERMITA;05/01/1997;NO2;7
12040009;CASTELLÓ - ERMITA;05/01/1997;NOX;18
12040009;CASTELLÓ - ERMITA;05/01/1997;O3;37
12040009;CASTELLÓ - ERMITA;05/01/1997;PST;37
12040009;CASTELLÓ - ERMITA;05/01/1997;PRECIP.;7,5
12040009;CASTELLÓ - ERMITA;05/01/1997;R.SOL.;35
12040009;CASTELLÓ - ERMITA;05/01/1997;SO2;5
12040009;CASTELLÓ - ERMITA;05/01/1997;TEMP.;3,6
12040009;CASTELLÓ - ERMITA;05/01/1997;CO;0,8
12040009;CASTELLÓ - ERMITA;06/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;06/01/1997;CO;0,7
12040009;CASTELLÓ - ERMITA;06/01/1997;DIREC.;305
12040009;CASTELLÓ - ERMITA;06/01/1997;H.REL.;89
12040009;CASTELLÓ - ERMITA;06/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;06/01/1997;NO;5
12040009;CASTELLÓ - ERMITA;06/01/1997;NO2;7
12040009;CASTELLÓ - ERMITA;06/01/1997;NOX;15
12040009;CASTELLÓ - ERMITA;06/01/1997;O3;38
12040009;CASTELLÓ - ERMITA;06/01/1997;PST;26
12040009;CASTELLÓ - ERMITA;06/01/1997;PRECIP.;4,3
12040009;CASTELLÓ - ERMITA;06/01/1997;R.SOL.;37
12040009;CASTELLÓ - ERMITA;06/01/1997;SO2;4
12040009;CASTELLÓ - ERMITA;06/01/1997;TEMP.;4,5
12040009;CASTELLÓ - ERMITA;06/01/1997;VELOC.;2
12040009;CASTELLÓ - ERMITA;07/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;07/01/1997;VELOC.;2
12040009;CASTELLÓ - ERMITA;07/01/1997;DIREC.;273
12040009;CASTELLÓ - ERMITA;07/01/1997;H.REL.;71
12040009;CASTELLÓ - ERMITA;07/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;07/01/1997;NO;16
12040009;CASTELLÓ - ERMITA;07/01/1997;NO2;9
12040009;CASTELLÓ - ERMITA;07/01/1997;NOX;33
12040009;CASTELLÓ - ERMITA;07/01/1997;O3;27
12040009;CASTELLÓ - ERMITA;07/01/1997;PST;59
12040009;CASTELLÓ - ERMITA;07/01/1997;PRECIP.;0,7
12040009;CASTELLÓ - ERMITA;07/01/1997;R.SOL.;129
12040009;CASTELLÓ - ERMITA;07/01/1997;SO2;8
12040009;CASTELLÓ - ERMITA;07/01/1997;TEMP.;6,1
12040009;CASTELLÓ - ERMITA;07/01/1997;CO;0,9
12040009;CASTELLÓ - ERMITA;08/01/1997;TEMP.;8,1
12040009;CASTELLÓ - ERMITA;08/01/1997;SO2;7
12040009;CASTELLÓ - ERMITA;08/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;08/01/1997;CO;0,7
12040009;CASTELLÓ - ERMITA;08/01/1997;DIREC.;263
12040009;CASTELLÓ - ERMITA;08/01/1997;H.REL.;87
12040009;CASTELLÓ - ERMITA;08/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;08/01/1997;NO;13
12040009;CASTELLÓ - ERMITA;08/01/1997;NO2;9
12040009;CASTELLÓ - ERMITA;08/01/1997;NOX;28
12040009;CASTELLÓ - ERMITA;08/01/1997;O3;20
12040009;CASTELLÓ - ERMITA;08/01/1997;PST;47
12040009;CASTELLÓ - ERMITA;08/01/1997;PRECIP.;2
12040009;CASTELLÓ - ERMITA;08/01/1997;R.SOL.;81
12040009;CASTELLÓ - ERMITA;08/01/1997;VELOC.;1,4
12040009;CASTELLÓ - ERMITA;09/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;09/01/1997;VELOC.;2,2
12040009;CASTELLÓ - ERMITA;09/01/1997;DIREC.;278
12040009;CASTELLÓ - ERMITA;09/01/1997;H.REL.;70
12040009;CASTELLÓ - ERMITA;09/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;09/01/1997;NO;14
12040009;CASTELLÓ - ERMITA;09/01/1997;NO2;9
12040009;CASTELLÓ - ERMITA;09/01/1997;NOX;31
12040009;CASTELLÓ - ERMITA;09/01/1997;O3;25
12040009;CASTELLÓ - ERMITA;09/01/1997;PST;70
12040009;CASTELLÓ - ERMITA;09/01/1997;PRECIP.;0
12040009;CASTELLÓ - ERMITA;09/01/1997;R.SOL.;57
12040009;CASTELLÓ - ERMITA;09/01/1997;SO2;12
12040009;CASTELLÓ - ERMITA;09/01/1997;TEMP.;11,1
12040009;CASTELLÓ - ERMITA;09/01/1997;CO;0,8
12040009;CASTELLÓ - ERMITA;10/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;10/01/1997;VELOC.;2,7
12040009;CASTELLÓ - ERMITA;10/01/1997;DIREC.;288
12040009;CASTELLÓ - ERMITA;10/01/1997;H.REL.;63
12040009;CASTELLÓ - ERMITA;10/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;10/01/1997;NO;9
12040009;CASTELLÓ - ERMITA;10/01/1997;NO2;8
12040009;CASTELLÓ - ERMITA;10/01/1997;NOX;22
12040009;CASTELLÓ - ERMITA;10/01/1997;O3;29
12040009;CASTELLÓ - ERMITA;10/01/1997;PST;56
12040009;CASTELLÓ - ERMITA;10/01/1997;PRECIP.;0
12040009;CASTELLÓ - ERMITA;10/01/1997;R.SOL.;113
12040009;CASTELLÓ - ERMITA;10/01/1997;SO2;13
12040009;CASTELLÓ - ERMITA;10/01/1997;TEMP.;11,2
12040009;CASTELLÓ - ERMITA;10/01/1997;CO;0,8
12040009;CASTELLÓ - ERMITA;11/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;11/01/1997;H.REL.;81
12040009;CASTELLÓ - ERMITA;11/01/1997;NO2;9
12040009;CASTELLÓ - ERMITA;11/01/1997;NOX;32
12040009;CASTELLÓ - ERMITA;11/01/1997;O3;15
12040009;CASTELLÓ - ERMITA;11/01/1997;PST;82
12040009;CASTELLÓ - ERMITA;11/01/1997;PRECIP.;0
12040009;CASTELLÓ - ERMITA;11/01/1997;R.SOL.;119
12040009;CASTELLÓ - ERMITA;11/01/1997;SO2;17
12040009;CASTELLÓ - ERMITA;11/01/1997;TEMP.;8,8
12040009;CASTELLÓ - ERMITA;11/01/1997;VELOC.;1,3
12040009;CASTELLÓ - ERMITA;11/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;11/01/1997;CO;1
12040009;CASTELLÓ - ERMITA;11/01/1997;DIREC.;278
12040009;CASTELLÓ - ERMITA;11/01/1997;NO;15
12040009;CASTELLÓ - ERMITA;12/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;12/01/1997;VELOC.;0,9
12040009;CASTELLÓ - ERMITA;12/01/1997;DIREC.;2
12040009;CASTELLÓ - ERMITA;12/01/1997;H.REL.;92
12040009;CASTELLÓ - ERMITA;12/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;12/01/1997;NO;14
12040009;CASTELLÓ - ERMITA;12/01/1997;NO2;8
12040009;CASTELLÓ - ERMITA;12/01/1997;NOX;30
12040009;CASTELLÓ - ERMITA;12/01/1997;O3;18
12040009;CASTELLÓ - ERMITA;12/01/1997;PST;82
12040009;CASTELLÓ - ERMITA;12/01/1997;PRECIP.;0
12040009;CASTELLÓ - ERMITA;12/01/1997;R.SOL.;120
12040009;CASTELLÓ - ERMITA;12/01/1997;SO2;13
12040009;CASTELLÓ - ERMITA;12/01/1997;TEMP.;9,7
12040009;CASTELLÓ - ERMITA;12/01/1997;CO;0,9
12040009;CASTELLÓ - ERMITA;13/01/1997;SO2;13
12040009;CASTELLÓ - ERMITA;13/01/1997;R.SOL.;125
12040009;CASTELLÓ - ERMITA;13/01/1997;VELOC.;0,8
12040009;CASTELLÓ - ERMITA;13/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;13/01/1997;CO;1
12040009;CASTELLÓ - ERMITA;13/01/1997;DIREC.;320
12040009;CASTELLÓ - ERMITA;13/01/1997;H.REL.;97
12040009;CASTELLÓ - ERMITA;13/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;13/01/1997;NO;19
12040009;CASTELLÓ - ERMITA;13/01/1997;NO2;10
12040009;CASTELLÓ - ERMITA;13/01/1997;NOX;39
12040009;CASTELLÓ - ERMITA;13/01/1997;O3;15
12040009;CASTELLÓ - ERMITA;13/01/1997;PST;106
12040009;CASTELLÓ - ERMITA;13/01/1997;PRECIP.;0
12040009;CASTELLÓ - ERMITA;13/01/1997;TEMP.;7,2
12040009;CASTELLÓ - ERMITA;14/01/1997;TEMP.;6,5
12040009;CASTELLÓ - ERMITA;14/01/1997;VELOC.;1,2
12040009;CASTELLÓ - ERMITA;14/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;14/01/1997;CO;1,2
12040009;CASTELLÓ - ERMITA;14/01/1997;DIREC.;313
12040009;CASTELLÓ - ERMITA;14/01/1997;H.REL.;92
12040009;CASTELLÓ - ERMITA;14/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;14/01/1997;NO;22
12040009;CASTELLÓ - ERMITA;14/01/1997;NO2;9
12040009;CASTELLÓ - ERMITA;14/01/1997;NOX;43
12040009;CASTELLÓ - ERMITA;14/01/1997;O3;9
12040009;CASTELLÓ - ERMITA;14/01/1997;PST;101
12040009;CASTELLÓ - ERMITA;14/01/1997;PRECIP.;0,2
12040009;CASTELLÓ - ERMITA;14/01/1997;R.SOL.;46
12040009;CASTELLÓ - ERMITA;14/01/1997;SO2;11
12040009;CASTELLÓ - ERMITA;15/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;15/01/1997;VELOC.;1,8
12040009;CASTELLÓ - ERMITA;15/01/1997;DIREC.;31
12040009;CASTELLÓ - ERMITA;15/01/1997;H.REL.;91
12040009;CASTELLÓ - ERMITA;15/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;15/01/1997;NO;5
12040009;CASTELLÓ - ERMITA;15/01/1997;NO2;6
12040009;CASTELLÓ - ERMITA;15/01/1997;NOX;13
12040009;CASTELLÓ - ERMITA;15/01/1997;O3;47
12040009;CASTELLÓ - ERMITA;15/01/1997;PST;46
12040009;CASTELLÓ - ERMITA;15/01/1997;PRECIP.;1,2
12040009;CASTELLÓ - ERMITA;15/01/1997;R.SOL.;23
12040009;CASTELLÓ - ERMITA;15/01/1997;SO2;6
12040009;CASTELLÓ - ERMITA;15/01/1997;TEMP.;9,6
12040009;CASTELLÓ - ERMITA;15/01/1997;CO;0,6
12040009;CASTELLÓ - ERMITA;16/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;16/01/1997;VELOC.;0,5
12040009;CASTELLÓ - ERMITA;16/01/1997;DIREC.;58
12040009;CASTELLÓ - ERMITA;16/01/1997;H.REL.;97
12040009;CASTELLÓ - ERMITA;16/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;16/01/1997;NO;2
12040009;CASTELLÓ - ERMITA;16/01/1997;NO2;4
12040009;CASTELLÓ - ERMITA;16/01/1997;NOX;6
12040009;CASTELLÓ - ERMITA;16/01/1997;O3;52
12040009;CASTELLÓ - ERMITA;16/01/1997;PST;42
12040009;CASTELLÓ - ERMITA;16/01/1997;PRECIP.;0
12040009;CASTELLÓ - ERMITA;16/01/1997;R.SOL.;71
12040009;CASTELLÓ - ERMITA;16/01/1997;SO2;7
12040009;CASTELLÓ - ERMITA;16/01/1997;TEMP.;11,4
12040009;CASTELLÓ - ERMITA;16/01/1997;CO;0,4
12040009;CASTELLÓ - ERMITA;17/01/1997;VELOC.;0,8
12040009;CASTELLÓ - ERMITA;17/01/1997;TEMP.;10,6
12040009;CASTELLÓ - ERMITA;17/01/1997;CO;0,7
12040009;CASTELLÓ - ERMITA;17/01/1997;DIREC.;300
12040009;CASTELLÓ - ERMITA;17/01/1997;H.REL.;92
12040009;CASTELLÓ - ERMITA;17/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;17/01/1997;NO;9
12040009;CASTELLÓ - ERMITA;17/01/1997;NO2;6
12040009;CASTELLÓ - ERMITA;17/01/1997;NOX;19
12040009;CASTELLÓ - ERMITA;17/01/1997;O3;14
12040009;CASTELLÓ - ERMITA;17/01/1997;PST;66
12040009;CASTELLÓ - ERMITA;17/01/1997;PRECIP.;0,6
12040009;CASTELLÓ - ERMITA;17/01/1997;R.SOL.;110
12040009;CASTELLÓ - ERMITA;17/01/1997;SO2;9
12040009;CASTELLÓ - ERMITA;17/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;18/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;18/01/1997;VELOC.;1,4
12040009;CASTELLÓ - ERMITA;18/01/1997;DIREC.;258
12040009;CASTELLÓ - ERMITA;18/01/1997;H.REL.;84
12040009;CASTELLÓ - ERMITA;18/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;18/01/1997;NO;18
12040009;CASTELLÓ - ERMITA;18/01/1997;NO2;8
12040009;CASTELLÓ - ERMITA;18/01/1997;NOX;35
12040009;CASTELLÓ - ERMITA;18/01/1997;O3;22
12040009;CASTELLÓ - ERMITA;18/01/1997;PST;56
12040009;CASTELLÓ - ERMITA;18/01/1997;PRECIP.;0
12040009;CASTELLÓ - ERMITA;18/01/1997;R.SOL.;117
12040009;CASTELLÓ - ERMITA;18/01/1997;SO2;8
12040009;CASTELLÓ - ERMITA;18/01/1997;TEMP.;8,5
12040009;CASTELLÓ - ERMITA;18/01/1997;CO;0,5
12040009;CASTELLÓ - ERMITA;19/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;19/01/1997;R.SOL.;83
12040009;CASTELLÓ - ERMITA;19/01/1997;SO2;5
12040009;CASTELLÓ - ERMITA;19/01/1997;TEMP.;9,4
12040009;CASTELLÓ - ERMITA;19/01/1997;VELOC.;0,8
12040009;CASTELLÓ - ERMITA;19/01/1997;DIREC.;349
12040009;CASTELLÓ - ERMITA;19/01/1997;H.REL.;94
12040009;CASTELLÓ - ERMITA;19/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;19/01/1997;NO;53
12040009;CASTELLÓ - ERMITA;19/01/1997;NO2;8
12040009;CASTELLÓ - ERMITA;19/01/1997;NOX;89
12040009;CASTELLÓ - ERMITA;19/01/1997;O3;19
12040009;CASTELLÓ - ERMITA;19/01/1997;PST;54
12040009;CASTELLÓ - ERMITA;19/01/1997;PRECIP.;1,2
12040009;CASTELLÓ - ERMITA;19/01/1997;CO;0,2
12040009;CASTELLÓ - ERMITA;20/01/1997;CO;0,4
12040009;CASTELLÓ - ERMITA;20/01/1997;VELOC.;0,9
12040009;CASTELLÓ - ERMITA;20/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;20/01/1997;DIREC.;347
12040009;CASTELLÓ - ERMITA;20/01/1997;H.REL.;96
12040009;CASTELLÓ - ERMITA;20/01/1997;NO;32
12040009;CASTELLÓ - ERMITA;20/01/1997;NO2;5
12040009;CASTELLÓ - ERMITA;20/01/1997;NOX;53
12040009;CASTELLÓ - ERMITA;20/01/1997;O3;18
12040009;CASTELLÓ - ERMITA;20/01/1997;PST;58
12040009;CASTELLÓ - ERMITA;20/01/1997;PRECIP.;0,5
12040009;CASTELLÓ - ERMITA;20/01/1997;R.SOL.;84
12040009;CASTELLÓ - ERMITA;20/01/1997;SO2;6
12040009;CASTELLÓ - ERMITA;20/01/1997;TEMP.;11
12040009;CASTELLÓ - ERMITA;20/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;21/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;21/01/1997;VELOC.;1
12040009;CASTELLÓ - ERMITA;21/01/1997;DIREC.;345
12040009;CASTELLÓ - ERMITA;21/01/1997;H.REL.;94
12040009;CASTELLÓ - ERMITA;21/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;21/01/1997;NO;2
12040009;CASTELLÓ - ERMITA;21/01/1997;NO2;4
12040009;CASTELLÓ - ERMITA;21/01/1997;NOX;6
12040009;CASTELLÓ - ERMITA;21/01/1997;O3;20
12040009;CASTELLÓ - ERMITA;21/01/1997;PST;63
12040009;CASTELLÓ - ERMITA;21/01/1997;PRECIP.;0
12040009;CASTELLÓ - ERMITA;21/01/1997;R.SOL.;108
12040009;CASTELLÓ - ERMITA;21/01/1997;SO2;6
12040009;CASTELLÓ - ERMITA;21/01/1997;TEMP.;11,5
12040009;CASTELLÓ - ERMITA;21/01/1997;CO;0,2
12040009;CASTELLÓ - ERMITA;22/01/1997;H.REL.;93
12040009;CASTELLÓ - ERMITA;22/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;22/01/1997;NO;22
12040009;CASTELLÓ - ERMITA;22/01/1997;NO2;6
12040009;CASTELLÓ - ERMITA;22/01/1997;NOX;39
12040009;CASTELLÓ - ERMITA;22/01/1997;O3;9
12040009;CASTELLÓ - ERMITA;22/01/1997;PST;121
12040009;CASTELLÓ - ERMITA;22/01/1997;PRECIP.;0,3
12040009;CASTELLÓ - ERMITA;22/01/1997;R.SOL.;65
12040009;CASTELLÓ - ERMITA;22/01/1997;SO2;9
12040009;CASTELLÓ - ERMITA;22/01/1997;TEMP.;11,5
12040009;CASTELLÓ - ERMITA;22/01/1997;VELOC.;1
12040009;CASTELLÓ - ERMITA;22/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;22/01/1997;CO;0,6
12040009;CASTELLÓ - ERMITA;22/01/1997;DIREC.;308
12040009;CASTELLÓ - ERMITA;23/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;23/01/1997;VELOC.;1,2
12040009;CASTELLÓ - ERMITA;23/01/1997;DIREC.;53
12040009;CASTELLÓ - ERMITA;23/01/1997;H.REL.;95
12040009;CASTELLÓ - ERMITA;23/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;23/01/1997;NO;14
12040009;CASTELLÓ - ERMITA;23/01/1997;NO2;4
12040009;CASTELLÓ - ERMITA;23/01/1997;NOX;26
12040009;CASTELLÓ - ERMITA;23/01/1997;O3;49
12040009;CASTELLÓ - ERMITA;23/01/1997;PST;66
12040009;CASTELLÓ - ERMITA;23/01/1997;PRECIP.;0,1
12040009;CASTELLÓ - ERMITA;23/01/1997;R.SOL.;60
12040009;CASTELLÓ - ERMITA;23/01/1997;SO2;4
12040009;CASTELLÓ - ERMITA;23/01/1997;TEMP.;12,5
12040009;CASTELLÓ - ERMITA;23/01/1997;CO;0,3
12040009;CASTELLÓ - ERMITA;24/01/1997;CO;0,6
12040009;CASTELLÓ - ERMITA;24/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;24/01/1997;H.REL.;97
12040009;CASTELLÓ - ERMITA;24/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;24/01/1997;NO;2
12040009;CASTELLÓ - ERMITA;24/01/1997;NO2;4
12040009;CASTELLÓ - ERMITA;24/01/1997;NOX;7
12040009;CASTELLÓ - ERMITA;24/01/1997;O3;26
12040009;CASTELLÓ - ERMITA;24/01/1997;PST;38
12040009;CASTELLÓ - ERMITA;24/01/1997;PRECIP.;4,7
12040009;CASTELLÓ - ERMITA;24/01/1997;R.SOL.;70
12040009;CASTELLÓ - ERMITA;24/01/1997;SO2;4
12040009;CASTELLÓ - ERMITA;24/01/1997;TEMP.;11,6
12040009;CASTELLÓ - ERMITA;24/01/1997;VELOC.;0,7
12040009;CASTELLÓ - ERMITA;24/01/1997;DIREC.;17
12040009;CASTELLÓ - ERMITA;25/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;25/01/1997;VELOC.;1,4
12040009;CASTELLÓ - ERMITA;25/01/1997;DIREC.;8
12040009;CASTELLÓ - ERMITA;25/01/1997;H.REL.;95
12040009;CASTELLÓ - ERMITA;25/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;25/01/1997;NO;4
12040009;CASTELLÓ - ERMITA;25/01/1997;NO2;4
12040009;CASTELLÓ - ERMITA;25/01/1997;NOX;10
12040009;CASTELLÓ - ERMITA;25/01/1997;O3;29
12040009;CASTELLÓ - ERMITA;25/01/1997;PST;48
12040009;CASTELLÓ - ERMITA;25/01/1997;PRECIP.;0,8
12040009;CASTELLÓ - ERMITA;25/01/1997;R.SOL.;61
12040009;CASTELLÓ - ERMITA;25/01/1997;SO2;4
12040009;CASTELLÓ - ERMITA;25/01/1997;TEMP.;11,1
12040009;CASTELLÓ - ERMITA;25/01/1997;CO;0,5
12040009;CASTELLÓ - ERMITA;26/01/1997;NOX;21
12040009;CASTELLÓ - ERMITA;26/01/1997;NO2;6
12040009;CASTELLÓ - ERMITA;26/01/1997;PST;63
12040009;CASTELLÓ - ERMITA;26/01/1997;PRECIP.;0
12040009;CASTELLÓ - ERMITA;26/01/1997;R.SOL.;98
12040009;CASTELLÓ - ERMITA;26/01/1997;SO2;7
12040009;CASTELLÓ - ERMITA;26/01/1997;TEMP.;10,7
12040009;CASTELLÓ - ERMITA;26/01/1997;VELOC.;0,8
12040009;CASTELLÓ - ERMITA;26/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;26/01/1997;CO;0,8
12040009;CASTELLÓ - ERMITA;26/01/1997;DIREC.;273
12040009;CASTELLÓ - ERMITA;26/01/1997;H.REL.;92
12040009;CASTELLÓ - ERMITA;26/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;26/01/1997;NO;9
12040009;CASTELLÓ - ERMITA;26/01/1997;O3;18
12040009;CASTELLÓ - ERMITA;27/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;27/01/1997;VELOC.;0,3
12040009;CASTELLÓ - ERMITA;27/01/1997;DIREC.;25
12040009;CASTELLÓ - ERMITA;27/01/1997;H.REL.;96
12040009;CASTELLÓ - ERMITA;27/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;27/01/1997;NO;9
12040009;CASTELLÓ - ERMITA;27/01/1997;NO2;6
12040009;CASTELLÓ - ERMITA;27/01/1997;NOX;21
12040009;CASTELLÓ - ERMITA;27/01/1997;O3;16
12040009;CASTELLÓ - ERMITA;27/01/1997;PST;82
12040009;CASTELLÓ - ERMITA;27/01/1997;PRECIP.;0
12040009;CASTELLÓ - ERMITA;27/01/1997;R.SOL.;67
12040009;CASTELLÓ - ERMITA;27/01/1997;SO2;6
12040009;CASTELLÓ - ERMITA;27/01/1997;TEMP.;10,5
12040009;CASTELLÓ - ERMITA;27/01/1997;CO;0,7
12040009;CASTELLÓ - ERMITA;28/01/1997;NO;10
12040009;CASTELLÓ - ERMITA;28/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;28/01/1997;NOX;21
12040009;CASTELLÓ - ERMITA;28/01/1997;O3;19
12040009;CASTELLÓ - ERMITA;28/01/1997;PST;71
12040009;CASTELLÓ - ERMITA;28/01/1997;PRECIP.;3,6
12040009;CASTELLÓ - ERMITA;28/01/1997;R.SOL.;104
12040009;CASTELLÓ - ERMITA;28/01/1997;SO2;8
12040009;CASTELLÓ - ERMITA;28/01/1997;TEMP.;10,1
12040009;CASTELLÓ - ERMITA;28/01/1997;VELOC.;0,9
12040009;CASTELLÓ - ERMITA;28/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;28/01/1997;CO;0,4
12040009;CASTELLÓ - ERMITA;28/01/1997;DIREC.;335
12040009;CASTELLÓ - ERMITA;28/01/1997;H.REL.;93
12040009;CASTELLÓ - ERMITA;28/01/1997;NO2;6
12040009;CASTELLÓ - ERMITA;29/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;29/01/1997;VELOC.;0,9
12040009;CASTELLÓ - ERMITA;29/01/1997;DIREC.;342
12040009;CASTELLÓ - ERMITA;29/01/1997;H.REL.;94
12040009;CASTELLÓ - ERMITA;29/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;29/01/1997;NO;7
12040009;CASTELLÓ - ERMITA;29/01/1997;NO2;6
12040009;CASTELLÓ - ERMITA;29/01/1997;NOX;17
12040009;CASTELLÓ - ERMITA;29/01/1997;O3;22
12040009;CASTELLÓ - ERMITA;29/01/1997;PST;40
12040009;CASTELLÓ - ERMITA;29/01/1997;PRECIP.;1,9
12040009;CASTELLÓ - ERMITA;29/01/1997;R.SOL.;86
12040009;CASTELLÓ - ERMITA;29/01/1997;SO2;6
12040009;CASTELLÓ - ERMITA;29/01/1997;TEMP.;9,5
12040009;CASTELLÓ - ERMITA;29/01/1997;CO;0,5
12040009;CASTELLÓ - ERMITA;30/01/1997;CH4;
12040009;CASTELLÓ - ERMITA;30/01/1997;VELOC.;1,2
12040009;CASTELLÓ - ERMITA;30/01/1997;DIREC.;303
12040009;CASTELLÓ - ERMITA;30/01/1997;H.REL.;91
12040009;CASTELLÓ - ERMITA;30/01/1997;HCT;
12040009;CASTELLÓ - ERMITA;30/01/1997;NO;13
12040009;CASTELLÓ - ERMITA;30/01/1997;NO2;8
12040009;CASTELLÓ - ERMITA;30/01/1997;NOX;28
12040009;CASTELLÓ - ERMITA;30/01/1997;O3;21
12040009;CASTELLÓ - ERMITA;30/01/1997;PST;84
12040009;CASTELLÓ - ERMITA;30/01/1997;PRECIP.;0,1
12040009;CASTELLÓ - ERMITA;30/01/1997;R.SOL.;160
12040009;CASTELLÓ - ERMITA;30/01/1997;SO2;9
12040009;CASTELLÓ - ERMITA;30/01/1997;TEMP.;9
12040009;CASTELLÓ - ERMITA;30/01/1997;CO;0,7
